Vibrio alginolyticus             1296 STD3-390                011110010000010101000111000000110011100000100000000001010001000011111100110001001000011100001011
Vibrio alginolyticus             1295 STD3-425                011111010000010101000111001000110011100000100000000101010001100011111111110001001100011100101011
Vibrio alginolyticus             1294 STD3-424                011111010000010101000111000000110011100000100000000101010001100011111101100001001100011100001011
Vibrio alginolyticus             1289 STD3-559 t2             011111010000010001000110011000110011100000100000001101010001100011111111111101001100011101101011
Vibrio alginolyticus             1288 STD3-539 t2             011110010000010001000110001000110011100000100000001101000001100011111111111101001100011101001011
Vibrio alginolyticus             1287 STD3-539 t1             011111010000010001000110001000110011110000100000001101000001100011111111111001001100011100101011
Vibrio alginolyticus             1285 STD3-581                011111010000010001000110011000110011100000100000001101000001100011111111110001001100011100101111
Vibrio alginolyticus             1282 STD3-577                011111010000010001000110001000110011111100100000001101000001100111111111111101001100011101101111
Vibrio alginolyticus             1281 STD3-576                011110010000010001000010000000110011000000100000000101000001000011011100100000001000011100001011
Vibrio alginolyticus             1278 STD3-573                011111010000010001000111001000110011100000100000000101010001100011111111110001001100011101101111
Vibrio alginolyticus             1277 STD3-554                011111010000010001000110011000110011100100100000000101010001100011111111111101001100011100101111
Vibrio alginolyticus             1275 STD3-540                011111010101011001000110111101111011111100100000000111010001110111111111111111001100011101101111
Vibrio alginolyticus             1274 STD3-560                011110010000010001000110001000110011100000100000000101000001100011111111111001001100011101101011
Vibrio alginolyticus             1269 STD3-538                011111010000010001000110001000110011100000100000000101000001100011111111110001001100011101001111
Vibrio alginolyticus             1268 STD3-537                011111010000010001000110001000110011110000100000001101010001100011111111111101001100011101101011
Vibrio alginolyticus             1266 STD3-561                011111010000010001000110001000110011000000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             1265 STD3-543                011111010000010001000110010000110011100000100000000101000001100011111111110001001100011100001111
Vibrio alginolyticus             1260 STD3-557                011110010000010001000110000000110010100000100000000101000001000011111110110001001100011100001011
Vibrio alginolyticus             1256 STD3-548                011111010000010001000110000000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             1255 STD3-549                011110010000010001000110000000110011100000100000001101000001100011111111111001001100011100001111
Vibrio alginolyticus             1254 STD3-547                011110010000010001000110000000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             1253 STD3-527                011111010000010011000110001000110011100000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             1252 STD3-529                011111010000010011000110000000110001000000100000000101000001101011111101100001001100011100001111
Vibrio alginolyticus             1251 STD3-528                011111010000010001000110001000110011100000100000000101010001100011111111100001001100011100001111
Vibrio alginolyticus             1250 STD3-531                011111010000010101000111000000110010100000100000000101010001100011111111110001001100011000001011
Vibrio alginolyticus             1249 STD3-525                011111010000010001000110001000110011100000100000000101010001100011111111110001001100011001001111
Vibrio alginolyticus             1248 STD3-526                011111010000010011000110000000110011101000100000000101010001100011111101110001001100011100001111
Vibrio alginolyticus             1247 STD3-522                011111010000010001000110000000110011100000100000000101010001100011111111100001001100011101001111
Vibrio alginolyticus             1238 HP-C12-23               011111010000010001000110001000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             1237 L-23                    011111010000010001000110001000110011100000100000001101010001100011111111110001001100011100001111
Vibrio alginolyticus             1226 HL-29 (P3)              011110010000010101000111001000110010100000100000000101010001000011111111100001001100011100001011
Vibrio alginolyticus             1219 HP-C8-35                011111010000010101000111000000110011100000100000000101010001100011111111100000001100011100001111
Vibrio alginolyticus             1218 L-24                    011111010000010001000110000000110011100000100000000101010001100011111111110001001100011000001011
Vibrio alginolyticus             1206 C7                      011111010100010101000111001000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             1205 Jie LTi                 011111010000010001000110000000110010100000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             1204 Jie B                   011111010000010101000111001000110011100000100000000101010001100011111111100001001100011100001011
Vibrio alginolyticus             1200 EC48                    011111010000010001000111001000110011100000100000000101010001100011111111111001001100011100001111
Vibrio alginolyticus             1198 EC60                    011111010000010001000111000000110011100000100000000101000001100011111110100001001100011100001011
Vibrio alginolyticus             1194 PJ11                    011111010000010001000110000000110011111000100000000101000001100111111111111001001100011101101111
Vibrio alginolyticus             1193 PJ4                     011111010000010001000110001000110011110000100000000101010001100011111111111001001100011101001111
Vibrio alginolyticus             1192 PJ15                    011110010000010001000110000000110011100000100000000101010001100111111111110001001100011100001011
Vibrio alginolyticus             1183 MS9                     011110010000011001000110001000110011110100100000001111010001100011111111111101001100011101101111
Vibrio alginolyticus             1182 MS2                     011110010000010001000110001000110011100000100000001101000001100011111111111001001100011101101111
Vibrio alginolyticus             1180 MS12                    011110010000010001000110001000110011100000100000000101010001100011111111110001001100010101001011
Vibrio alginolyticus             1179 MS13                    011111010000010001000110001000110011110100100000000101000001100011111111111001001100011101001111
Vibrio alginolyticus             1170 STD3-71                 011111010000010001000110000000110011100000100000000101010001100011111111111001001100011101001111
Vibrio alginolyticus             1167 STD3-156                011111010000010001000110001000110011100000100000001111010001100011111111110101101100111101101111
Vibrio alginolyticus             1166 STD3-154                011111010000010001000110001000110011100100100000001101010001100111111111111101101100011101101111
Vibrio alginolyticus             1164 STD3-153                011111010000010001000110000000110011100000100000001101010001100011111111111101101100011101101111
Vibrio alginolyticus             1163 STD3-151                011111010000010001000110001000110011110000100000001101010001100111111111111101101100011101101111
Vibrio alginolyticus             1162 STD3-152                011111010000010001000110001000110011010000100000000101010001100011111111111101101100011101101111
Vibrio alginolyticus             1161 STD3-147                011111010000010001000111010000110011100000100000000101010001100011111110110001001100011100001111
Vibrio alginolyticus             1160 STD3-150                011111010000010001000111011000110011100000100000001101010001100011111111111001001100011100101111
Vibrio alginolyticus             1158 STD3-137                011111010000010001000110001000110011100000100000001101010001100011111111111001001100011101101111
Vibrio alginolyticus             1155 STD3-138                011111010000010001000111011001110011110000100000001101010001110011111111111101001100011101101111
Vibrio alginolyticus             1121 FKFO 2                  011111010000010101000111001000110011100000100000000101010001110110011111110101001100011100001011
Vibrio alginolyticus             1116 FKFO 1                  011111010100010101000111011000111011110000100000000101010001100111111111110101001100011100101111
Vibrio alginolyticus             1115 FKFO 3                  011011010100011101000111000000110011100000100000000101010001100111111001110001001100011000101111
Vibrio alginolyticus             1098 TAR L15                 011111010100010101000111011000111011100000100000000101010001100011111111110001001100011100101011
Vibrio alginolyticus             1082 TR27(100)b              011111010000010001000110000000110011100000100000000101010001100011111111111001001100011100101101
Vibrio alginolyticus             1080 TR27(45)a               011111010000010001000011000000110011100000100000001101000001100011111111110001001100011100001111
Vibrio alginolyticus             1070 E026L                   011111010100010101000111001000110011100000100000000101010001000011111101100001001100011100001011
Vibrio alginolyticus             1067 G035                    011111010100010101000111001000110011100000100000000101010001000011111101100001001100011100001011
Vibrio alginolyticus             1066 G048                    011111010100010101000110001000110011100000100000000101000001000011111101100001001100011100001011
Vibrio alginolyticus             1065 B746R                   011111010000010001000111001000110011100000100000000101010001000011111111100001001100011100001011
Vibrio alginolyticus             1060 E008                    011111010010010001000110001000110011110000100000000101010001100111111111111101001100011101101111
Vibrio alginolyticus             1057 DW25                    011111010000011001000110011001110011100000100000000001010001110111111111101001001100011101001111
Vibrio alginolyticus             1055 DW21                    011110010000010001000111001000110011110000100000000101010001110011111111111001001100011101101011
Vibrio alginolyticus             1054 STD3-86                 011111010000010001000111001000110011110000100000001101010001110111111111111001001100011101101011
Vibrio alginolyticus             1053 DW23                    011110010000010001000111001000110011110000100000001101010001110111111111111001001100011101101011
Vibrio alginolyticus             1052 DW17                    011110010000010001000111001000110011100000100000000101000001100011111101110000001100011101001111
Vibrio alginolyticus             1051 DW16                    011111010000010001000111001000110011100000100000000101010001100011111111110001001000011100001111
Vibrio alginolyticus             1050 DW15                    011110010000010001000111011000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             1049 DW12                    011110010000010001000110011000110011100000100000000001010001100011111111100001001100011100001111
Vibrio alginolyticus             1048 DW9                     011110010000010001000110011000110011100000100000000001000001100011111101000001001100011100001111
Vibrio alginolyticus             1042 COL1                    011111010000010101000110001000110011100000100000000101010001100011111101110001001100011101101111
Vibrio alginolyticus             1037 L garn                  011111010000010001000110001000110010110100100000000101010001000011111111110001001100011100001111
Vibrio alginolyticus             1035 B garn                  011111010000010001000110001000110011100000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             1031 CCUG 38503              011111010101010101000111001000111011100000100000001101010001100011111111110001001100011100101111
Vibrio alginolyticus             1024 STD3-1268               001110010000010001000110000000110011000000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             1022 STD3-1266               011110010100010001000110000000110011000000100000000101010001000011101111110001001100011101001111
Vibrio alginolyticus             1021 STD3-1265               011111010100010000000110001000110011000000100000000101010001100111111111111101001100011101101111
Vibrio alginolyticus             1020 STD3-1264               011111010000010001000110000000010011100000100000001101010001100011111111111101001100011101101111
Vibrio alginolyticus             1019 STD3-1263               011111010000010001000110000000110011000000100000000001010001100011111111110001001100011101101111
Vibrio alginolyticus             1018 STD3-1262               011110010100010001000110000000110011000000100000000101010001100011101111111001001100011100101111
Vibrio alginolyticus             1017 STD3-1261               001110010100010001000110000000110011000000100000000101010001000011111101110001001100011101001111
Vibrio alginolyticus             1012 STD3-1257               011111010000010001000110000000110011000000000000001101010001100011111111111101001100011101101111
Vibrio alginolyticus             1010 STD3-1250               011110010100010001000110000000100011100000100000000101010001100111111101110001001100011101001111
Vibrio alginolyticus             1009 STD3-1251               011110010000010001000110000000010011000000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             1008 STD3-1252               011110010100010001000111000000110011000000100000000101010001000011101111100001001100011100001011
Vibrio alginolyticus             1007 STD3-1253               011110010000010001000110000000010011000000100000000101010001100111111111110001001100011101000111
Vibrio alginolyticus             1006 STD3-1254               011111010100010001000111001000110011100000100000001101010001100011111111111001001100011101001110
Vibrio alginolyticus             1003 STD3-1249               011110010000010000000110000000110011000000100000000101010001100011111111111001001100011101001111
Vibrio alginolyticus             1002 STD3-1243               011110010000010000000110000000110011000000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             1001 STD3-1248               011111010100010001000110000000110011000000100000000101010001100110111100111001001100011100001111
Vibrio alginolyticus             0999 STD3-1242               011110010000010001000110000000110011000000100000000101010001100011110111111001001100011100001111
Vibrio alginolyticus             0998 STD3-1241               011111010000010000000111000000110011000000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             0997 STD3-1240               011110010000010001000111000000110011100000100000000101010001100011111111110001001100011101101111
Vibrio alginolyticus             0996 STD3-1239               011100010100010101000110000000100011000000100000000101010000000010011111110001001100011100001011
Vibrio alginolyticus             0995 STD3-1238               011110010100010001000111000000110011000000000000000101010001000001111111110001001100011100001111
Vibrio alginolyticus             0994 STD3-1237               011110010000010001000110000000110011000000100000000101010001100011111111110001001100011100001011
Vibrio alginolyticus             0992 STD3-1234               011110010000010101000110000000110011100000100000000101010001100011111111111001001100011101001111
Vibrio alginolyticus             0991 STD3-1233 (iLi)         011110010101010101000111001000111011100000100000000101010001000111111111110001001100011100001111
Vibrio alginolyticus             0985 STD3-1133 t2            011110010000010001000110001000110010000000100000000101000001000011111100110001001100011000001111
Vibrio alginolyticus             0984 STD3-1133 t1            011111010100010001000110001000110011000000100000001001000001100011111111111001001100011101001111
Vibrio alginolyticus             0961 STD3-1094               011110010100010001000110001000110011100000100000000101010001100011111101100001001100011100001111
Vibrio alginolyticus             0950 STD3-981                011111010100010101000111001000110011100000100000001101010001100011111101000001001100011100001011
Vibrio alginolyticus             0949 STD3-995                011111010100010001000110000000110011100000100000000101010001100011111101100000001100011100001111
Vibrio alginolyticus             0943 STD3-992                011111010000010001000110000000110011100000100000000101010001100011111111101001001100011100001111
Vibrio alginolyticus             0939 STD3-944                011111010000010001000110000000110011100000100000000101010001100011111111100001001100011100001111
Vibrio alginolyticus             0938 STD3-964                011111010100010101000111001000110011100000100000000101010001100011111100100001001100011100001011
Vibrio alginolyticus             0935 STD3-950                011111010000010001000110000000110011000000100000001101000001100011111111101001001100011100001111
Vibrio alginolyticus             0928 STD3-963                011110010000010001000110000000110011100000100000000101000001100011111111111001001100011101101111
Vibrio alginolyticus             0925 STD3-1112               011111010100010001000110001000110011100000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             0924 STD3-1115               011111010000010001000110001000110011100000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             0923 STD3-1102               011111010100010001000110001000110011100000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             0922 STD3-1110               011111010100010101000111000000110011100000100000000101010001100011111110110001001100011000001111
Vibrio alginolyticus             0921 STD3-1103               011111010100010001000110000000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             0920 STD3-1108               011110010100010001000110001000110011100000100000000101010001100011111111110101001100011100001111
Vibrio alginolyticus             0919 STD3-1101               011111010000010001000110001000110011100000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             0918 STD3-1113               011110010100010001000110001000110011100000100000000101010001100111111111110001001100011101001111
Vibrio alginolyticus             0917 STD3-1098               011111010100010001000110001000110011100000100000000101010001100011111101110001001100011100001111
Vibrio alginolyticus             0916 STD3-1116               011111010000010001000110001000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             0914 STD3-1111               011111010000010001000110000000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             0913 STD3-1109               011111010000010001000110001000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             0912 STD3-1106               011110010100010001000110001000110011100000100000000101010001100111111111110001001100011101001111
Vibrio alginolyticus             0911 STD3-1100               011111010100010001000110001000110011100000100000000101010001100011111111110001001100011100101111
Vibrio alginolyticus             0910 STD3-1104               011111010000010001000110000000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             0909 STD3-1105               011111010000010001000110000000110011100000100000000101000001100011111111110001001100011100001111
Vibrio alginolyticus             0908 STD3-1107               011111010000010001000110000000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             0907 STD3-1117               011111010000010001000110000000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             0906 STD3-1099               011111010100010001000110000000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             0904 STD3-1097               011110010000010001000110000000110011100000100000000101000001100011111101110001001100011101001111
Vibrio alginolyticus             0903 STD3-1095               011111010000010111000111000000110011100000100000000101010001100011111111111001001100011100101111
Vibrio alginolyticus             0900 STD3-1096               011110010000010001000110000000110011000000100000000101010001100011111111111001001100011101001111
Vibrio alginolyticus             0862 STD3-1027               011110010100010001000110000000110011100000100000000101010001100011111101110000001100011100001111
Vibrio alginolyticus             0850 STD3-1074               011110010101010001000110001000110011100000100000000101010001100111111111110001001100011100001000
Vibrio alginolyticus             0823 INCO 277                011100010100010001000110000000110010010000100000000100000001000011111111000001001100010100101011
Vibrio alginolyticus             0820 INCO 273                011111010100010001000110001000110011110000100000001101010001100111111111111111001100011101101111
Vibrio alginolyticus             0819 INCO 283                011111010100010001000110000000110010000000100000000101000001000010001011000001001100011101001111
Vibrio alginolyticus             0818 INCO 163                011111010100010001000110000000110011100000100000000101010001100011111110101000001100011100101111
Vibrio alginolyticus             0816 INCO 162                011111010000010001000110001000110011100000100000000101010001000011111111100000001100011100101111
Vibrio alginolyticus             0805 INCO 166                011000010100010000000110000000110010000000100000000000000001000000100010100101000100001001000011
Vibrio alginolyticus             0803 INCO 284                001101000001000001000100000000110010000000100000000000000001000010010000110000000000011100000011
Vibrio alginolyticus             0802 INCO 165                011111010100010001000110001000110011100000100000000101010001100011111111100001001100011101001111
Vibrio alginolyticus             0800 INCO 272                011111010101010001100110001000110011111100100000001101010001100111111111111101001100011101101111
Vibrio alginolyticus             0797 INCO 168                011111010100010001000110000001111011110000100000000101010001100011111111111101001100011101101111
Vibrio alginolyticus             0795 INCO 164                011111010000010001000110000000110010000000100000000101000001000000111111100000001100011100101111
Vibrio alginolyticus             0790 INCO 81                 011111010100010001000110001000110011110000100000000101010001100111111111110101001100011101001111
Vibrio alginolyticus             0786 INCO 80                 011110010000010001000110000000110011100000100000000101010001100011111111111101001000011101101111
Vibrio alginolyticus             0783 INCO 291                011111010100010001000110000000110010100000100000000101010000100000001011101000001000011101001111
Vibrio alginolyticus             0782 INCO 290                011111010100010001000110001000110011110000100000000101010001100011111110111101001100011101101111
Vibrio alginolyticus             0781 INCO 87                 011111010101010001000110011000110011110000100000001101010001100011111111111111001100011100101111
Vibrio alginolyticus             0756 INCO 45                 011111010100010001000110000000110011100000100000000101010001100011111101110001001100011100001111
Vibrio alginolyticus             0746 INCO 32                 011110010000010001000110001000110011100000100000000101010001100011111111110001001100011100101111
Vibrio alginolyticus             0744 INCO 41                 011111010000010001000110001000110011100000100000000101010001100011111111110001001100011100101111
Vibrio alginolyticus             0742 INCO 46                 011111010100010101000111001000110011100000100000000101010001100011111111100001001100011100001011
Vibrio alginolyticus             0735 LH 149                  011111010100010001000111011001111011100100100000001101010001110111111111111101001100011101101111
Vibrio alginolyticus             0694 LMG 11211               011111010110010011000110011010110011111100100100001101010001100011111111110101001100011101101111
Vibrio alginolyticus             0676 LMG 4409                011111010000010001000110001001110011110100100100001101010001110111111111111101011100011100001111
Vibrio alginolyticus             0672 cw8t2                   000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0671 AR 95                   000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0668 TR 98                   000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0665 TR 87                   000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0663 KR 99                   000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0661 Rotifeer D              000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0658 TR 107                  000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0657 TR 103                  000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0656 Rotifeer C              000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0653 Rotifeer E              000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0649 Rotifeer F              000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0643 KR 46                   000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0642 TR 102                  000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0641 KR 4                    000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0633 TR 80                   000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0626 TR 31                   000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0617 TR 28                   000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Vibrio alginolyticus             0614 TR 105                  011111010000010001000110000000110011100000100000000101000001100011111111111101001100001101101111
Vibrio alginolyticus             0606 VIB 602                 011111010001010001000110000000110011110000100000001101000001100111111111111101001100011101001111
Vibrio alginolyticus             0587 VIB 795                 011110010000010001000110001000110011100000100000001101010001110111111111111101001100011101101111
Vibrio alginolyticus             0584 VIB 666                 011110010000010001000110000000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             0572 VIB 763                 011111010000000000000100011000010010100000100000001101010001000111111111111001001100011100001100
Vibrio alginolyticus             0568 VIB 810                 011111010000010001000111001000110011100000100000001101010001100111111111111101001100011101101100
Vibrio alginolyticus             0559 VIB 809                 011110010000010001000111001000110011100000100000001101010001000011111111101001001100011100001000
Vibrio alginolyticus             0537 VIB 793                 011111010000010001000110011001110011100100100000001101010001100011111111110001001100011101001111
Vibrio alginolyticus             0436 VIB 664                 011010010000010001000110001000110011110100100000001101000001110111111111111101001100011101101111
Vibrio alginolyticus             0433 VIB 333                 011110010000010001000111001000110010000000100000000101000001000011100101100001001100011100001111
Vibrio alginolyticus             0418 VIB 663                 011111010000010001000110001000110011110100100000001101010001110111111111111001001100011101101111
Vibrio alginolyticus             0415 VIB 662                 011111010100010001000110001000110011110100100000001101010001110111111111111101001100011101101111
Vibrio alginolyticus             0388 VIB 614                 011111010000010001000110001000110011100000100000000101000001100111111111111001001100011101001111
Vibrio alginolyticus             0305 VIB 340                 011111010000010001000110000000110011000000100000000101000001100011111111111001001100011101001111
Vibrio alginolyticus             0299 VIB 344                 011111010000010001000111010000110011100000100000001101010001100111111111111001001100011101101111
Vibrio alginolyticus             0297 VIB 332                 011111010000010001000110000000110011100000100000000101010001100011111111111001001100011101101111
Vibrio alginolyticus             0281 LMG 11213               011111010001010101000111001000110011100000100000000101010001100011111111110001001100011100001111
Vibrio alginolyticus             0280 VIB 330                 011111010000010001000111001000110011100000100000000101010001100011111111111101001100011101001111
Vibrio alginolyticus             0273 VIB 322                 011111010000010001000110001000110011110000100000000101010001100011111111111001001100011101001111
Vibrio alginolyticus             0270 VIB 338                 011111010000010101000111001000110011100000100000000101010001000011111111110001001100011100001111
Vibrio alginolyticus             0268 VIB 336                 011111010001010101000111001001110011000000100000000101010001010111111111110101001100011100001111
Vibrio alginolyticus             0266 VIB 339                 011111010000010001000110001001110011111000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             0265 VIB 342                 011111010000010001000110000000110011000000100000000101010001100011111111111001001100011101001111
Vibrio alginolyticus             0264 VIB 343                 011111010000010001000111001000110011100000100000000101010001000011111100110001001100011100001011
Vibrio alginolyticus             0262 VIB 439                 011110010000010001000110001000110011011000100000000101000001000011111110110001001100011001001111
Vibrio alginolyticus             0260 VIB 557                 011110010001010001000111001001110010000000100000000001010001000001111111000000001100010100001111
Vibrio alginolyticus             0253 VIB 563                 011111010000010001000111001001110011100000100000000101010001100111111111110001001100011101101111
Vibrio alginolyticus             0252 VIB 559                 011111010000010001000111011001110011110100100000001101010001100111111111111101001100011101101111
Vibrio alginolyticus             0251 VIB 562                 011111010001010001000111001001110011111000100000000101010001100111111111110001001100011101001111
Vibrio alginolyticus             0247 VIB 567                 011111010101010001000111011001110011100000100000001101010001100111111111110001001100011101101111
Vibrio alginolyticus             0242 VIB 576                 011110010000010101000111001000110010010000100000000001010001000001111100000001001100011100001011
Vibrio alginolyticus             0240 VIB 566                 011111010000010001000110001000110011000000100000000101000001000111111111110001001100011101101111
Vibrio alginolyticus             0237 VIB 565                 011111010000010001000110001000110011100000100000000101010001100011111111111001001100011101101111
Vibrio alginolyticus             0236 VIB 564                 011111010000010001000111001000110011100000100000000101010001100011111111110001001100011101101111
Vibrio alginolyticus             0219 VIB 325                 011110010000010001000110000000110010100000100000000101000001100111111111110001001100011101101111
Vibrio alginolyticus             0218 VIB 323                 011111110000010001000110001000110011100000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             0217 VIB 324                 011111110000010001000110011000110011000000100000000101010001100011111111110001001100011101101111
Vibrio alginolyticus             0216 VIB 321                 011111010000010001000111001000110011110000100000001101010001110111111111111001001100011101101111
Vibrio alginolyticus             0209 B496b                   011111010000010001000110001000110011110000100000001101010001100111111111111101001100011101101111
Vibrio alginolyticus             0193 VIB 319 (ATCC 33838)    011111010001010001000111001000110011111000100000001101010001100111111111111101001100011101001111
Vibrio alginolyticus             0190 VIB 350 (ATCC 43515)    011110010000010001000110001000110011100000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             0119 LMG 10943               011111010000010001000110001001110011111100100100001101010001100011111111111101101100011101101111
Vibrio alginolyticus             0091 Xu, 9091                011111010001010001000110001000110011110100100000000101010001100011111111111001001100011100101111
Vibrio alginolyticus             0032 DPL5 801                011111010000010101000111001000111011100000100000000101010001100001111111110001001100011100001111
Vibrio alginolyticus             0031 SPT3                    011111010000010001000110000000110011100000100000000101010001100011111111100001001100011100001111
Vibrio alginolyticus             0030 DPL1 401                011111010000010001000110001000110011100000100000000101010001100011111111110001001100011101001111
Vibrio alginolyticus             0028 DPL1 101                011110010000010001000110000000110011010000100000000101010001100111111111111001001100011100001111
Vibrio alginolyticus             0025 SP2                     011111010000010001000110000000110011100000100000000101010001100111111111110001001100011101001111
Vibrio alginolyticus             0024 SP1                     011111010000010001000110000000110011110000100000000101010001100111111111111001001100011101001111
Vibrio alginolyticus             0020 FKFO 249                011111010000010001000110001000110010100000100000000101000001000011111010110001001100011100001011
Vibrio alginolyticus             0013 FKFO 226                011110010000010001000110001000110011110000100000000101010001100011111111000001001100010100101111
Vibrio splendidus                0037 IM5                     001100010000010001000111000000110010000000101000000101000000000001111110000000001100011000001011
Vibrio splendidus                0077 VIB 240                 001100010100010101000110001001110011100000101000000101010001000011111111100001001100011101001000
Vibrio splendidus                0538 VIB 839                 001110010100010001000110001000110010000000100000000101010001000011111110100001001100011000001000
Vibrio splendidus                0539 VIB 841                 001110010100010001000110001000110010000000100000000101010001000011110110100001001100011100001000
Vibrio splendidus                0551 VIB 854                 001110010100010101000110001000110010000000100000000101010001000011111110100001001100011100001000
Vibrio splendidus                0575 VIB 834                 001010010000010101000110000000110010000000100000000101000001000011111110100001001100011100001000
Vibrio splendidus                0578 VIB 835                 001110010100010001000110001000110011000000100000000101010001000011111110100001001100011100001000
Vibrio splendidus                0593 VIB 858                 001100110100010101010110000001110011000000100000000101000001000011111111100001001100011100001000
Vibrio splendidus                0827 INCO 191                001100010100010001000110000000110010000000100000000101000000000001111110000000001100011100001011
Vibrio splendidus                0828 INCO 192                001100010100010001000110000000110010000000100000000101000000000001111110000000001100011000001011
Vibrio splendidus                0844 STD3-1036               001100010100010001000110001000110011100000100000000101010001000011111110100001001100011100001000
Vibrio splendidus                0888 STD3-1034               001100010100010001000110001000110011100000100000000101010001000011111110100001001100011101001000
Vibrio splendidus                0890 STD3-1085               001110010100010001000110000000110010000000101000000101010001000011111110100001001100011101001011
Vibrio splendidus                0891 STD3-1080               001111010100010001000110001000110010000000101000000101010001100011111100100001001100011101001011
Vibrio splendidus                0892 STD3-1083               001100010100010001000110000000110010100000101000000101010001000011111100100001001100011101001011
Vibrio splendidus                0896 STD3-1084               001100010100010001000110000000110010000000101000000101000000000011110100100000001100011101001011
Vibrio splendidus                1314 STD3-703                001100000000010001000100000000110000000000000000000000000000000000000000000000000000000000000000
Vibrio splendidus stable         0581 VIB 308 (LMG 4042T)     001110010000010001000110000000110010000000100000000101000001000000111110000000001100010000001001
Vibrio VIB 836C                  0276 VIB 345                 011111010000010101000111001000110011011000100000000101000001000001111110100001001100011000001100
Vibrio VIB 836C                  0993 STD3-1236               011100010100010101000111001000110010100000100000000001000001100000111111000001011100011100001001
Vibrio VIB 836C                  1199 EC56                    011110010000010001000110000000110010000000100000000101000001000001111100100000001000011100001000
Vibrio VIB 836C                  1353 STD3-685                010100010000010001000111000000110010000000100000000001000000000001110100100000001100011100001000
Vibrio STD3-1008                 0164 JM                      001111010000010101000110001000010010000000100000000001000001000011111111000001001100011100001000
Vibrio STD3-1008                 0307 VIB 469 (ATCC 33782)    001110010000010101000110010000110010010000100000000001000001000001110111000000001100010000001000
Vibrio STD3-1008                 0342 VIB 188                 001100010000010001000110001000110010000000000000000001000000000001111100000000001100011100001000
Vibrio STD3-1008                 0343 VIB 187                 001110010000010001000110011000010010100000100000000001000001100011111111000001001100011100001000
Vibrio STD3-1008                 0613 KR 110                  001000010000010101000110000000110011010000100000000001000001000001111100000001001100011000001000
Vibrio STD3-1008                 0630 KR 115                  000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
